division,district,block,cluster,school,week,teachers_registered,baseline_assessments,baseline_average_level,tutoring_calls,endline_assessments,endline_average_level
DHARWAD,VIJAYAPURA,CHADACHAN,HADALASANG,GOVT LPS HADALASANG LT 3,2025-02-03/2025-02-09,1,0,,2,0,
DHARWAD,VIJAYAPURA,CHADACHAN,HADALASANG,GOVT LPS HADALASANG LT 3,2025-02-17/2025-02-23,1,2,3.5,0,1,3.0
DHARWAD,VIJAYAPURA,CHADACHAN,HADALASANG,GOVT LPS HADALASANG LT 4,2025-02-03/2025-02-09,1,0,,1,0,
DHARWAD,VIJAYAPURA,CHADACHAN,HADALASANG,GOVT LPS HADALASANG LT 4,2025-02-10/2025-02-16,2,0,,2,4,4.0
DHARWAD,VIJAYAPURA,CHADACHAN,HADALASANG,GOVT LPS HADALASANGI LT 5,2025-02-10/2025-02-16,1,0,,0,0,
DHARWAD,VIJAYAPURA,CHADACHAN,HADALASANG,GOVT LPS HADALASANGI LT 5,2025-02-24/2025-03-02,1,0,,3,0,
KALABURAGI,KALBURGI,AFZALPUR,MASHAL,GOVT LPS HAIDRA TANDA MASHAL,2025-02-10/2025-02-16,1,15,3.3333333333333335,0,0,
KALABURAGI,BIDAR,BIDAR,KOLAR(K),GOVT LPS HAJJARGI,2025-02-10/2025-02-16,1,2,4.0,0,4,3.25
KALABURAGI,KALBURGI,JEWARGI,ARALAGUNDAGI,GOVT LPS HAL GHATTARGA,2025-02-17/2025-02-23,1,1,0.0,2,0,
DHARWAD,BAGALKOT,JAMAKHANDI,SAVALAGI,GOVT LPS HALAHATTI VASTI TAKKALAK,2025-02-17/2025-02-23,1,0,,0,0,
DHARWAD,BAGALKOT,JAMAKHANDI,SAVALAGI,GOVT LPS HALAHATTI VASTI TAKKOD,2025-02-17/2025-02-23,1,0,,0,0,
DHARWAD,VIJAYAPURA,CHADACHAN,HALASANGI,GOVT LPS HALASANGI CROSS KV,2025-02-17/2025-02-23,1,1,2.0,0,0,
DHARWAD,VIJAYAPURA,CHADACHAN,HALASANGI,GOVT LPS HALASANGI CROSS KV,2025-02-24/2025-03-02,1,3,3.0,13,3,4.0
DHARWAD,BAGALKOT,JAMAKHANDI,BIDARI,GOVT LPS HALE JANAWAD,2025-02-10/2025-02-16,1,0,,0,0,
KALABURAGI,BIDAR,BHALKI,WARWATTI (B),GOVT LPS HALGORTHA,2025-02-10/2025-02-16,2,6,2.5,0,0,
KALABURAGI,BIDAR,BHALKI,HALHALLI (K),GOVT LPS HALHALLII THANDA,2025-02-10/2025-02-16,1,1,1.0,1,0,
DHARWAD,VIJAYAPURA,INDI,SALOTAGI,GOVT LPS HALLIYAVAR VST SALOTAGI,2025-02-17/2025-02-23,1,2,2.0,1,0,
DHARWAD,VIJAYAPURA,MUDDEBIHAL,DHAVALAGI,GOVT LPS HALLUR CROSS HALLUR,2025-02-10/2025-02-16,1,0,,0,0,
KALABURAGI,KALBURGI,JEWARGI,KADKOL,GOVT LPS HANCHANAL [SY],2025-02-03/2025-02-09,1,1,2.0,0,0,
KALABURAGI,KALBURGI,JEWARGI,KADKOL,GOVT LPS HANCHANAL [SY],2025-02-10/2025-02-16,2,8,2.0,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,BARATAGI,GOVT LPS HANCHINAL LT 3,2025-02-17/2025-02-23,1,0,,0,0,
KALABURAGI,KALBURGI,SEDAM,KODALA,GOVT LPS HANDARKI GATE,2025-02-10/2025-02-16,2,5,1.4,0,0,
DHARWAD,VIJAYAPURA,SINDAGI,KERUTAGI,GOVT LPS HANDIGANUR L T,2025-02-03/2025-02-09,1,0,,0,1,4.0
DHARWAD,VIJAYAPURA,SINDAGI,KERUTAGI,GOVT LPS HANDIGANUR L T,2025-02-10/2025-02-16,1,0,,0,1,4.0
DHARWAD,VIJAYAPURA,SINDAGI,KERUTAGI,GOVT LPS HANDIGANUR L T,2025-02-17/2025-02-23,2,7,3.5714285714285716,0,0,
KALABURAGI,BIDAR,HUMNABAD,HANDIKERA,GOVT LPS HANDIKERA (BADAWANE),2025-02-03/2025-02-09,1,1,4.0,0,0,
KALABURAGI,BIDAR,HUMNABAD,HANDIKERA,GOVT LPS HANDIKERA (BADAWANE),2025-02-10/2025-02-16,1,19,3.3157894736842106,0,11,4.0
DHARWAD,VIJAYAPURA,INDI,HANJAGI,GOVT LPS HANJAGI ADAVI VASTI,2025-02-10/2025-02-16,1,2,2.5,1,1,4.0
DHARWAD,VIJAYAPURA,INDI,HANJAGI,GOVT LPS HANJAGI HATTI,2025-02-10/2025-02-16,1,9,2.111111111111111,0,0,
KALABURAGI,KALBURGI,SEDAM,DUGANOOR,GOVT LPS HANUMANHALLI,2025-02-10/2025-02-16,1,6,1.0,0,0,
KALABURAGI,KALBURGI,CHITTAPUR,SHAHABAD,GOVT LPS HARALAYYA NAGAR SHAHABAD,2025-02-10/2025-02-16,2,6,1.0,1,0,
KALABURAGI,KALBURGI,CHITTAPUR,SHAHABAD,GOVT LPS HARALAYYA NAGAR SHAHABAD,2025-02-24/2025-03-02,1,0,,1,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,TAJAPUR H,GOVT LPS HARANAL,2025-02-03/2025-02-09,2,23,2.3043478260869565,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,TAJAPUR H,GOVT LPS HARANAL,2025-02-10/2025-02-16,1,3,2.3333333333333335,0,0,
KALABURAGI,KALBURGI,JEWARGI,NELOGI,GOVT LPS HARAWAL TANDA,2025-02-10/2025-02-16,1,1,4.0,2,3,3.3333333333333335
DHARWAD,VIJAYAPURA,INDI,SALOTAGI,GOVT LPS HARAWAL VASTI SALOTAGI,2025-02-17/2025-02-23,1,0,,0,0,
KALABURAGI,KALBURGI,SEDAM,KOLAKUNDA,GOVT LPS HARIJANAWADA KOLKUNDA,2025-02-10/2025-02-16,2,3,3.6666666666666665,1,0,
KALABURAGI,YADAGIRI,SHORAPUR,DEVAPUR,GOVT LPS HARIJANWAD DEVAPUR,2025-02-03/2025-02-09,1,1,3.0,0,0,
KALABURAGI,YADAGIRI,SHORAPUR,DEVAPUR,GOVT LPS HARIJANWAD DEVAPUR,2025-02-17/2025-02-23,1,0,,1,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,TAJAPUR H,GOVT LPS HARNAL VASATI,2025-02-24/2025-03-02,1,10,2.0,1,0,
DHARWAD,VIJAYAPURA,CHADACHAN,JIGAJIVANAGI,GOVT LPS HATAGAR VASTI JIGJIVN,2025-02-24/2025-03-02,2,3,3.0,0,0,
KALABURAGI,YADAGIRI,YADGIR,HATTIKUNI,GOVT LPS HATTIKUNI CAMP,2025-02-10/2025-02-16,1,2,3.0,0,0,
DHARWAD,VIJAYAPURA,CHADACHAN,HATTALLI,GOVT LPS HAVINAL HV,2025-02-24/2025-03-02,2,5,3.6,0,2,3.5
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,ARJUNAGI,GOVT LPS HEBBALATTI PT,2025-02-17/2025-02-23,2,8,2.375,8,12,3.75
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,ARJUNAGI,GOVT LPS HEBBALATTI TOTAD VASTI,2025-02-17/2025-02-23,2,4,2.25,0,0,
DHARWAD,VIJAYAPURA,INDI,INDI (KANNADA),GOVT LPS HEERU VASTI INDI,2025-02-17/2025-02-23,2,6,3.5,0,0,
KALABURAGI,KALBURGI,CHINCHOLI,GADILINGADALLI,GOVT LPS HEMALANAIK TANDA,2025-02-24/2025-03-02,1,2,2.5,1,0,
DHARWAD,VIJAYAPURA,SINDAGI,DEVAR HIPPARAGI,GOVT LPS HEMARADDI VSTI HARANAL,2025-02-17/2025-02-23,1,17,2.8823529411764706,1,1,4.0
DHARWAD,VIJAYAPURA,BASAVAN BAGEWADI,MANAGULI NO. 2,GOVT LPS HERKAL TOTA,2025-02-03/2025-02-09,1,1,1.0,9,0,
KALABURAGI,BIDAR,HUMNABAD,HALLIKHED (B),GOVT LPS HILAPUR(B),2025-02-24/2025-03-02,1,0,,1,3,4.0
KALABURAGI,BIDAR,BASAVAKALYAN,MUDBI,GOVT LPS HIMMATNAGAR KINNI,2025-02-03/2025-02-09,1,2,3.0,3,0,
KALABURAGI,KALBURGI,JEWARGI,HIPPARGI,GOVT LPS HIPPARAGI TANDA,2025-02-03/2025-02-09,1,0,,0,0,
KALABURAGI,BIDAR,BASAVAKALYAN,SASTAPUR,GOVT LPS HIPPARGAGHAT THANDA,2025-02-24/2025-03-02,1,4,0.5,0,0,
DHARWAD,BAGALKOT,JAMAKHANDI,HIPPARAGI,GOVT LPS HIPPARGI H MATH,2025-02-10/2025-02-16,1,18,3.1666666666666665,0,0,
DHARWAD,BAGALKOT,JAMAKHANDI,HIPPARAGI,GOVT LPS HIPPARGI H MATH,2025-02-17/2025-02-23,1,0,,4,0,
DHARWAD,VIJAYAPURA,INDI,HIREBEVANUR,GOVT LPS HIREBEVANUR LT,2025-02-17/2025-02-23,1,0,,3,0,
DHARWAD,VIJAYAPURA,INDI,HIREBEVANUR,GOVT LPS HIREBEVANUR PV,2025-02-10/2025-02-16,1,0,,0,0,
DHARWAD,VIJAYAPURA,CHADACHAN,NIVARAGI,GOVT LPS HIREKURABAR VASTI NIVARAGI,2025-02-24/2025-03-02,2,8,3.0,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,BABANAGAR,GOVT LPS HIREKURABAR VST BABANAGAR,2025-02-17/2025-02-23,2,11,1.5454545454545454,23,4,3.0
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,BABANAGAR,GOVT LPS HIREKURABAR VST BABANAGAR,2025-02-24/2025-03-02,1,6,1.6666666666666667,20,6,4.0
DHARWAD,VIJAYAPURA,SINDAGI,KERUTAGI,GOVT LPS HIREKURABAR VST HANDIGANUR,2025-01-27/2025-02-02,1,0,,0,0,
DHARWAD,VIJAYAPURA,SINDAGI,KERUTAGI,GOVT LPS HIREKURABAR VST HANDIGANUR,2025-02-03/2025-02-09,1,1,2.0,0,0,
DHARWAD,VIJAYAPURA,SINDAGI,KERUTAGI,GOVT LPS HIREKURABAR VST HANDIGANUR,2025-02-10/2025-02-16,1,7,3.0,2,1,4.0
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,TAJAPUR H,GOVT LPS HIREKURABAR VST RATNAPUR,2025-02-17/2025-02-23,2,4,1.5,0,0,
DHARWAD,BAGALKOT,JAMAKHANDI,HIREPADASALAGI,GOVT LPS HIREKURUBAR KURBARVASTI HIREPADSLAG,2025-02-10/2025-02-16,1,15,2.4,0,34,4.0
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,HITTINAHALLI,GOVT LPS HITTINAHALLI LT,2025-02-10/2025-02-16,2,26,1.8846153846153846,17,17,2.0
KALABURAGI,BIDAR,AURAD,BHANDAR KUMTA,GOVT LPS HOKRANA THANDA,2025-02-03/2025-02-09,1,1,1.0,0,0,
DHARWAD,VIJAYAPURA,INDI,ANJUTAGI,GOVT LPS HONAGOND VST ANJUTAGI,2025-02-10/2025-02-16,1,2,2.0,8,0,
DHARWAD,VIJAYAPURA,INDI,ANJUTAGI,GOVT LPS HONAGOND VST ANJUTAGI,2025-02-17/2025-02-23,1,5,1.6,5,0,
DHARWAD,VIJAYAPURA,INDI,ANJUTAGI,GOVT LPS HONAGOND VST KUDAGI,2025-02-10/2025-02-16,2,7,1.0,1,0,
DHARWAD,VIJAYAPURA,SINDAGI,YALAGOD,GOVT LPS HOSA BADAVANI KHANAPUR,2025-02-03/2025-02-09,1,6,1.5,0,3,3.0
DHARWAD,VIJAYAPURA,CHADACHAN,HATTALLI,GOVT LPS HOSA SANKH,2025-02-24/2025-03-02,2,7,3.142857142857143,8,3,4.0
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,GUNADAL,GOVT LPS HOSUR PLOT VASTI HOSUR,2025-02-03/2025-02-09,1,2,1.5,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,GUNADAL,GOVT LPS HOSUR PLOT VASTI HOSUR,2025-02-10/2025-02-16,1,4,0.75,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,GUNADAL,GOVT LPS HOSUR PLOT VASTI HOSUR,2025-02-17/2025-02-23,1,2,1.0,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,TAKKALAKI,GOVT LPS HUBANUR LT 3,2025-02-10/2025-02-16,1,1,4.0,0,2,3.0
KALABURAGI,KALBURGI,SEDAM,ADAKI,GOVT LPS HUDA M,2025-02-03/2025-02-09,1,0,,3,0,
DHARWAD,BAGALKOT,JAMAKHANDI,KONNUR,GOVT LPS HUDDAR TOTA KONNUR,2025-02-24/2025-03-02,1,3,2.0,0,1,4.0
KALABURAGI,KALBURGI,CHINCHOLI,SULEPETH,GOVT LPS HULI NAIK TANDA,2025-02-10/2025-02-16,2,4,2.5,0,0,
KALABURAGI,KALBURGI,CHINCHOLI,SULEPETH,GOVT LPS HULI NAIK TANDA,2025-02-24/2025-03-02,1,0,,4,0,
DHARWAD,VIJAYAPURA,MUDDEBIHAL,HULLUR,GOVT LPS HULLUR EXTN HULLUR,2025-02-17/2025-02-23,2,3,1.6666666666666667,1,0,
DHARWAD,VIJAYAPURA,MUDDEBIHAL,HULLUR,GOVT LPS HULLUR EXTN HULLUR,2025-02-24/2025-03-02,1,7,1.0,11,10,2.0
DHARWAD,VIJAYAPURA,MUDDEBIHAL,HULLUR,GOVT LPS HULLUR LT 2,2025-02-17/2025-02-23,1,2,0.5,0,0,
KALABURAGI,BIDAR,AURAD,EKAMBA,GOVT LPS HULLYAL,2025-02-10/2025-02-16,1,0,,0,0,
DHARWAD,VIJAYAPURA,MUDDEBIHAL,TUMBAGI,GOVT LPS HUVINAHALLI,2025-02-10/2025-02-16,1,0,,2,5,2.6
KALABURAGI,KALBURGI,CHINCHOLI,CHIMMANCHOD,GOVT LPS IDDALMOOK TANDA,2025-02-03/2025-02-09,1,1,1.0,1,0,
KALABURAGI,KALBURGI,CHINCHOLI,CHIMMANCHOD,GOVT LPS IDDALMOOK TANDA,2025-02-24/2025-03-02,1,0,,0,3,3.3333333333333335
DHARWAD,VIJAYAPURA,MUDDEBIHAL,INGALAGERI,GOVT LPS INACHAGAL,2025-02-10/2025-02-16,1,0,,0,3,1.6666666666666667
DHARWAD,BAGALKOT,JAMAKHANDI,HULYAL,GOVT LPS INAM HANCHINAL (RC),2025-02-10/2025-02-16,1,1,3.0,1,1,4.0
DHARWAD,VIJAYAPURA,CHADACHAN,INCHAGERI,GOVT LPS INCHAGERI LT 3,2025-02-10/2025-02-16,2,3,1.6666666666666667,0,0,
DHARWAD,VIJAYAPURA,CHADACHAN,INCHAGERI,GOVT LPS INCHAGERI LT 3,2025-02-24/2025-03-02,2,3,2.3333333333333335,0,0,
DHARWAD,VIJAYAPURA,CHADACHAN,INCHAGERI,GOVT LPS INCHAGERI LT-2,2025-02-10/2025-02-16,1,1,2.0,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,AHERI,GOVT LPS INDI VASTI ANKALAGI,2025-02-03/2025-02-09,1,0,,3,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,AHERI,GOVT LPS INDI VASTI ANKALAGI,2025-02-10/2025-02-16,1,6,1.6666666666666667,14,5,3.8
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,AHERI,GOVT LPS INDI VASTI ANKALAGI,2025-02-17/2025-02-23,1,3,1.0,0,0,
KALABURAGI,YADAGIRI,YADGIR,GURUMITKAL,GOVT LPS INDIRA NAGAR,2025-02-10/2025-02-16,1,3,1.6666666666666667,12,3,1.6666666666666667
DHARWAD,VIJAYAPURA,BASAVAN BAGEWADI,BASAVANA BAGEWADI,GOVT LPS INDIRA NAGAR BAGEWADI,2025-02-24/2025-03-02,3,9,2.2222222222222223,0,0,
DHARWAD,BAGALKOT,JAMAKHANDI,HULYAL,GOVT LPS INDIRA NAGAR JAMAKHANDI,2025-02-03/2025-02-09,1,1,1.0,0,0,
DHARWAD,BAGALKOT,JAMAKHANDI,HULYAL,GOVT LPS INDIRA NAGAR JAMAKHANDI,2025-02-10/2025-02-16,3,5,1.0,2,2,1.0
KALABURAGI,KALBURGI,CHITTAPUR,WADI,GOVT LPS INDIRA NAGAR WADI JN,2025-02-03/2025-02-09,1,0,,2,0,
DHARWAD,VIJAYAPURA,INDI,SALOTAGI,GOVT LPS INDIRA NGR BHUYYAR,2025-02-24/2025-03-02,1,0,,0,0,
KALABURAGI,KALBURGI,JEWARGI,NELOGI,GOVT LPS INDIRANAGAR TANDA,2025-02-03/2025-02-09,1,2,2.5,1,0,
DHARWAD,VIJAYAPURA,INDI,ALUR,GOVT LPS INGALAGI LT 2,2025-02-24/2025-03-02,2,0,,0,0,
DHARWAD,VIJAYAPURA,CHADACHAN,NIVARAGI,GOVT LPS INGALE VASTI NIVARAGI,2025-02-24/2025-03-02,2,3,1.0,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,BARATAGI,GOVT LPS INGANAL LT 1,2025-02-17/2025-02-23,2,8,2.375,0,0,
KALABURAGI,KALBURGI,CHITTAPUR,SHAHABAD,GOVT LPS INJANFILE SHAHABAD,2025-02-10/2025-02-16,1,1,0.0,0,0,
KALABURAGI,KALBURGI,CHITTAPUR,SHAHABAD,GOVT LPS INJANFILE SHAHABAD,2025-02-17/2025-02-23,1,5,0.6,0,0,
KALABURAGI,KALBURGI,SEDAM,RANJOL,GOVT LPS INJEPALLI,2025-02-03/2025-02-09,1,1,1.0,0,1,4.0
KALABURAGI,KALBURGI,SEDAM,MOTAKPALLI,GOVT LPS ITKAL TANDA,2025-02-10/2025-02-16,1,4,2.0,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,LOHAGOAN,GOVT LPS ITTANGIHAL KH,2025-02-17/2025-02-23,4,20,1.5,12,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,LOHAGOAN,GOVT LPS ITTANGIHAL KH,2025-02-24/2025-03-02,2,1,3.0,17,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,LOHAGOAN,GOVT LPS ITTANGIHAL LT 3,2025-02-17/2025-02-23,1,0,,3,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,LOHAGOAN,GOVT LPS ITTANGIHAL LT NO.4,2025-02-17/2025-02-23,1,0,,0,4,3.5
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,KANNUR,GOVT LPS J VASTI KANNUR,2025-02-10/2025-02-16,2,2,1.0,1,0,
KALABURAGI,KALBURGI,CHITTAPUR,REVAGGI,GOVT LPS J.MARADAGI,2025-02-10/2025-02-16,1,1,3.0,0,0,
KALABURAGI,KALBURGI,CHITTAPUR,REVAGGI,GOVT LPS J.MARADAGI,2025-02-24/2025-03-02,1,0,,0,5,4.0
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,ALIYABAD,GOVT LPS JADHAV NGR ALIYABAD,2025-02-17/2025-02-23,1,0,,0,0,
DHARWAD,VIJAYAPURA,MUDDEBIHAL,ADAVI SOMANAL,GOVT LPS JAINAPUR,2025-02-17/2025-02-23,1,1,3.0,0,0,
KALABURAGI,YADAGIRI,YADGIR,ALLIPUR,GOVT LPS JAKANAL TANDA,2025-02-10/2025-02-16,1,2,1.0,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,JALAGERI,GOVT LPS JALAGERI LT 2,2025-02-10/2025-02-16,2,6,3.1666666666666665,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,JALAGERI,GOVT LPS JALAGERI LT 3,2025-02-03/2025-02-09,1,2,1.0,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,JALAGERI,GOVT LPS JALAGERI LT 3,2025-02-10/2025-02-16,2,5,1.0,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,JALAGERI,GOVT LPS JALAGERI LT 4,2025-02-03/2025-02-09,1,1,1.0,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,JALAGERI,GOVT LPS JALAGERI LT 4,2025-02-10/2025-02-16,1,5,1.8,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,JALAGERI,GOVT LPS JALAGERI LT 4,2025-02-17/2025-02-23,2,18,2.2777777777777777,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,JALAGERI,GOVT LPS JALAGERI LT 5,2025-02-03/2025-02-09,1,1,1.0,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,JALAGERI,GOVT LPS JALAGERI LT 5,2025-02-10/2025-02-16,1,3,1.3333333333333333,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,JALAGERI,GOVT LPS JALAGERI LT 5,2025-02-17/2025-02-23,2,5,2.6,3,1,4.0
DHARWAD,VIJAYAPURA,MUDDEBIHAL,HIREMURAL,GOVT LPS JALAPUR,2025-02-17/2025-02-23,1,3,1.6666666666666667,3,3,1.6666666666666667
DHARWAD,VIJAYAPURA,SINDAGI,JALAWAD,GOVT LPS JALAWAD LT 1,2025-02-24/2025-03-02,1,3,2.0,0,0,
DHARWAD,BAGALKOT,JAMAKHANDI,CHIMMAD,GOVT LPS JALIKATTI TOTA CHIMMAD,2025-02-10/2025-02-16,2,0,,4,4,3.25
DHARWAD,VIJAYAPURA,CHADACHAN,JIGAJIVANAGI,GOVT LPS JALIVASTI JIGJIVANI,2025-02-24/2025-03-02,1,1,1.0,0,0,
KALABURAGI,KALBURGI,JEWARGI,BILWAR,GOVT LPS JAMAKHANDI,2025-02-10/2025-02-16,1,0,,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,KAMBAGI,GOVT LPS JAMAKHANDI VST HANAMASAGAR CROSS,2025-02-17/2025-02-23,1,0,,3,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,KAMBAGI,GOVT LPS JAMAKHANDI VST HANAMASAGAR CROSS,2025-02-24/2025-03-02,1,0,,3,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,ALIYABAD,GOVT LPS JAMBAGI LT,2025-02-03/2025-02-09,2,20,1.75,0,0,
DHARWAD,VIJAYAPURA,BASAVAN BAGEWADI,MULAWAD,GOVT LPS JANATA COLONY MULAWAD,2025-02-24/2025-03-02,3,24,1.625,1,2,3.5
KALABURAGI,BIDAR,HUMNABAD,NIRNA,GOVT LPS JANATA COLONY NIRNA,2025-02-10/2025-02-16,1,2,3.0,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,ARJUNAGI,GOVT LPS JANATA VST BOLACHIKKALAKI,2025-02-17/2025-02-23,2,9,2.6666666666666665,0,0,
DHARWAD,VIJAYAPURA,CHADACHAN,BARADOL,GOVT LPS JANGALAGI VST BARADOL,2025-02-24/2025-03-02,1,0,,0,0,
KALABURAGI,KALBURGI,CHINCHOLI,DEGALMADI,GOVT LPS JANGALIPEER TANDA,2025-02-24/2025-03-02,1,3,3.0,1,0,
DHARWAD,VIJAYAPURA,MUDDEBIHAL,HULLUR,GOVT LPS JATTAGI LT,2025-02-10/2025-02-16,1,1,2.0,0,0,
DHARWAD,VIJAYAPURA,MUDDEBIHAL,HULLUR,GOVT LPS JATTAGI LT,2025-02-17/2025-02-23,1,0,,0,1,3.0
DHARWAD,VIJAYAPURA,SINDAGI,KORAHALLI,GOVT LPS JATTINGARAY VST RAMANALLI,2025-02-10/2025-02-16,1,2,2.5,0,0,
KALABURAGI,KALBURGI,JEWARGI,JEWARGI NORTH,GOVT LPS JAYA NAGAR JEWARG,2025-02-03/2025-02-09,1,1,1.0,0,0,
KALABURAGI,KALBURGI,JEWARGI,JEWARGI NORTH,GOVT LPS JAYA NAGAR JEWARG,2025-02-10/2025-02-16,1,6,1.0,25,7,4.0
KALABURAGI,KALBURGI,CHINCHOLI,MIRYAN,GOVT LPS JAYANAGAR TANDA,2025-02-24/2025-03-02,1,0,,0,0,
KALABURAGI,KALBURGI,AFZALPUR,MASHAL,GOVT LPS JEWARGI [K],2025-02-10/2025-02-16,1,0,,0,0,
DHARWAD,VIJAYAPURA,CHADACHAN,JIGAJIVANAGI,GOVT LPS JIGAJIVANI HK,2025-02-17/2025-02-23,1,0,,0,0,
DHARWAD,VIJAYAPURA,CHADACHAN,JIGAJIVANAGI,GOVT LPS JIGAJIVANI HK,2025-02-24/2025-03-02,1,2,4.0,0,0,
DHARWAD,VIJAYAPURA,CHADACHAN,JIGAJIVANAGI,GOVT LPS JIGAJIVANI LT 1,2025-02-24/2025-03-02,2,10,3.3,0,0,
DHARWAD,VIJAYAPURA,CHADACHAN,JIGAJIVANAGI,GOVT LPS JIGAJIVANI LT 2,2025-02-24/2025-03-02,1,3,3.6666666666666665,0,0,
KALABURAGI,KALBURGI,CHINCHOLI,SHADIPUR,GOVT LPS JILWARSHA TANDA,2025-02-24/2025-03-02,1,0,,0,0,
KALABURAGI,KALBURGI,JEWARGI,JEWARGI NORTH,GOVT LPS JOPADPATI JEWARGI,2025-02-10/2025-02-16,1,3,1.6666666666666667,2,6,3.1666666666666665
KALABURAGI,KALBURGI,JEWARGI,JEWARGI NORTH,GOVT LPS JOPADPATI JEWARGI,2025-02-24/2025-03-02,1,2,1.5,0,0,
DHARWAD,VIJAYAPURA,BIJAPUR RURAL,LOHAGOAN,GOVT LPS JORAPUR VST DHANARGI,2025-02-17/2025-02-23,2,1,1.0,5,1,4.0
KALABURAGI,YADAGIRI,SHORAPUR,GEDDALMARI,GOVT LPS JUMALAPUR S. TANDA,2025-02-10/2025-02-16,3,7,0.5714285714285714,0,0,
KALABURAGI,YADAGIRI,SHORAPUR,GEDDALMARI,GOVT LPS JUMALPUR,2025-02-10/2025-02-16,1,1,3.0,2,0,
KALABURAGI,BIDAR,HUMNABAD,NIRNA,GOVT LPS K E B COLONY NIRNA,2025-02-10/2025-02-16,1,0,,0,0,
DHARWAD,BAGALKOT,JAMAKHANDI,RAMPUR,GOVT LPS KACHHU TOTA JAGADAL,2025-02-10/2025-02-16,1,1,1.0,0,0,
KALABURAGI,KALBURGI,SEDAM,HABALA ( T ),GOVT LPS KACHUR,2025-02-03/2025-02-09,2,5,2.4,3,2,2.5
KALABURAGI,KALBURGI,GULBARGA NORTH,HARSOOR,GOVT LPS KADABUR,2025-02-10/2025-02-16,1,2,1.0,8,0,
KALABURAGI,KALBURGI,GULBARGA NORTH,HARSOOR,GOVT LPS KADABUR,2025-02-24/2025-03-02,1,0,,0,0,
KALABURAGI,KALBURGI,SEDAM,MADANA,GOVT LPS KADATAL,2025-02-03/2025-02-09,1,3,3.0,1,0,
KALABURAGI,KALBURGI,SEDAM,MADANA,GOVT LPS KADATAL,2025-02-10/2025-02-16,1,0,,0,3,3.0
KALABURAGI,BIDAR,BHALKI,AMBESANGVI,GOVT LPS KADILABAD,2025-02-10/2025-02-16,1,3,1.3333333333333333,0,0,
KALABURAGI,KALBURGI,GULBARGA NORTH,TAJSULTANPUR,GOVT LPS KAGIKARKHANI,2025-02-24/2025-03-02,1,5,1.2,16,3,1.6666666666666667
DHARWAD,VIJAYAPURA,INDI,ANJUTAGI,GOVT LPS KAGINELE VASTI NO.1,2025-02-17/2025-02-23,1,3,1.0,4,0,
DHARWAD,VIJAYAPURA,INDI,ANJUTAGI,GOVT LPS KAGINELE VASTI NO.1,2025-02-24/2025-03-02,1,0,,2,0,
DHARWAD,VIJAYAPURA,INDI,ANJUTAGI,GOVT LPS KAGINELE VST ANJUTAGI,2025-02-10/2025-02-16,1,0,,1,0,
DHARWAD,VIJAYAPURA,INDI,ANJUTAGI,GOVT LPS KAGINELE VST ANJUTAGI,2025-02-17/2025-02-23,1,3,1.0,4,0,
